Day,Confirmed,Deaths,Recovered,Active,Case_Fatality_Ratio
2022-01-15,0.00010872468133941773,3.859265453142085e-05,,,0.17058823529411765
2022-01-15,0.0004552046584901798,0.0007075319997427157,,,0.7469851305467743
2022-01-15,0.0002800726472738432,0.000270148581719946,,,0.46355851569933393
2022-01-15,0.0006217559473066898,9.648163632855213e-05,,,0.07457569003943082
2022-01-15,0.0,0.0,,,0.19708659443500545
2022-01-15,0.6843542891806844,0.8498231170000643,,,0.5967880458535518
2022-01-15,4.530195055809072e-06,0.0,,,0.0
2022-01-15,0.0005716040232182624,0.0006432109088570141,,,0.5407925407925407
2022-01-15,0.0010491931749253812,0.00045024763619990995,,,0.20623793558874326
2022-01-15,6.875237202345533e-06,6.432109088570142e-06,,,0.4496124031007752
2022-01-15,0.02546577200466301,0.01952145108381038,,,0.3684069533333054
2022-01-15,2.131856496851328e-07,0.0,,,0.0
2022-01-15,0.0581018834472482,0.06470058532192706,,,0.53516852953452
2022-01-15,0.00026781447241694807,0.00019296327265710427,,,0.3462686567164179
2022-01-15,0.0,0.0,,,
2022-01-15,0.03936520988207157,0.04298578503891426,,,0.5247891644970478
2022-01-15,0.001365347493408433,0.000591754036148453,0.0,0.0,0.0
2022-01-15,0.0005496991977131149,0.00019296327265710427,0.0,0.0,0.0
2022-01-16,0.00011240213379648627,4.502476361999099e-05,,,0.17058823529411765
2022-01-16,0.0004552046584901798,0.0007075319997427157,,,0.7469851305467743
2022-01-16,0.0002800726472738432,0.000270148581719946,,,0.46355851569933393
2022-01-16,0.0006217559473066898,9.648163632855213e-05,,,0.07457569003943082
2022-01-16,0.0,0.0,,,0.19708659443500545
2022-01-16,0.6878456838619903,0.8503312536180613,,,0.5941138727205345
2022-01-16,4.530195055809072e-06,0.0,,,0.0
2022-01-16,0.0005773600357597609,0.0006432109088570141,,,0.535401089264285
2022-01-16,0.0010491931749253812,0.00045024763619990995,,,0.20623793558874326
2022-01-16,7.4082013265583646e-06,6.432109088570142e-06,,,0.41726618705035967
2022-01-16,0.0255999723711398,0.01954074741107609,,,0.3668379370935103
2022-01-16,2.131856496851328e-07,0.0,,,0.0
2022-01-16,0.0581018834472482,0.06470058532192706,,,0.53516852953452
2022-01-16,0.0002723446674727572,0.00019296327265710427,,,0.3405088062622309
2022-01-16,0.0,0.0,,,
2022-01-16,0.03947889112976616,0.04302437769344568,,,0.5237478096287236
2022-01-16,0.001380803453010605,0.000591754036148453,0.0,0.0,0.0
2022-01-16,0.0005527370932211281,0.00019296327265710427,0.0,0.0,0.0
2022-01-17,0.00011240213379648627,4.502476361999099e-05,,,0.17058823529411765
2022-01-17,0.00048734239518021357,0.0007075319997427157,,,0.6977252843394576
2022-01-17,0.00029041215128357213,0.0003023091271627967,,,0.46355851569933393
2022-01-17,0.0006407827665410879,9.648163632855213e-05,,,0.07236130749396988
2022-01-17,0.0,0.0,,,0.1920112883968306
2022-01-17,0.6917825299583131,0.8507364764906412,,,0.5910143584993053
2022-01-17,4.530195055809072e-06,0.0,,,0.0
2022-01-17,0.0005827962698267318,0.0006432109088570141,,,0.5304069501600366
2022-01-17,0.0010635832062791276,0.00045024763619990995,,,0.20344758468630986
2022-01-17,7.4082013265583646e-06,6.432109088570142e-06,,,0.41726618705035967
2022-01-17,0.02577558405006793,0.019566475847430372,,,0.3648183414077377
2022-01-17,2.131856496851328e-07,0.0,,,0.0
2022-01-17,0.058474585259310236,0.06471988164919276,,,0.5319160959497173
2022-01-17,0.0002723446674727572,0.00019296327265710427,,,0.3405088062622309
2022-01-17,0.0,0.0,,,
2022-01-17,0.03969074436914076,0.04314015565703994,,,0.5223541291524162
2022-01-17,0.0013944473345904537,0.000591754036148453,0.0,0.0,0.0
2022-01-17,0.0005550821353676645,0.00019296327265710427,0.0,0.0,0.0
2022-01-18,0.00011240213379648627,4.502476361999099e-05,,,0.19250829777145564
2022-01-18,0.00048734239518021357,0.0007075319997427157,,,0.6977252843394576
2022-01-18,0.00029041215128357213,0.0003023091271627967,,,0.5002752798678657
2022-01-18,0.0006407827665410879,9.648163632855213e-05,,,0.07236130749396988
2022-01-18,0.0,0.0,,,0.19310492965309847
2022-01-18,0.6962906602993798,0.8533093201260693,,,0.5889636445161979
2022-01-18,4.530195055809072e-06,0.0,,,0.0
2022-01-18,0.0005896715070290773,0.0006432109088570141,,,0.5242227042660881
2022-01-18,0.0010705650363063157,0.00045024763619990995,,,0.20212077463035794
2022-01-18,7.781276213507347e-06,6.432109088570142e-06,,,0.3972602739726026
2022-01-18,0.02599308670915919,0.01960506850196179,,,0.36247918836680965
2022-01-18,2.131856496851328e-07,0.0,,,0.0
2022-01-18,0.05865408757634512,0.06491927703093844,,,0.5319220082033499
2022-01-18,0.00027687486252856624,0.00019296327265710427,,,0.33493743984600577
2022-01-18,0.0,0.0,,,
2022-01-18,0.03978960921418224,0.04314658776612851,,,0.5211339294803448
2022-01-18,0.0014073450663964042,0.000591754036148453,0.0,0.0,0.0
2022-01-18,0.0005564678420906179,0.00019296327265710427,0.0,0.0,0.0
2022-01-19,0.00011655925396534636,4.502476361999099e-05,,,0.1856424325560128
2022-01-19,0.00048734239518021357,0.0007075319997427157,,,0.6977252843394576
2022-01-19,0.00029041215128357213,0.0003023091271627967,,,0.5002752798678657
2022-01-19,0.0006407827665410879,9.648163632855213e-05,,,0.07236130749396988
2022-01-19,0.0,0.0,,,0.19121048573631455
2022-01-19,0.7014036516250156,0.8552453849617289,,,0.5859968546618046
2022-01-19,4.530195055809072e-06,0.0,,,0.0
2022-01-19,0.0005977725617171124,0.0006432109088570141,,,0.5171184022824536
2022-01-19,0.0010754683062490736,0.00045024763619990995,,,0.2011992665642499
2022-01-19,7.887869038349914e-06,6.432109088570142e-06,,,0.39189189189189183
2022-01-19,0.02623030904084632,0.019643661156493214,,,0.35990807848683043
2022-01-19,2.131856496851328e-07,0.0,,,0.0
2022-01-19,0.0589167322967572,0.06510580819450698,,,0.5310723015159382
2022-01-19,0.00028092538987258377,0.00020582749083424454,,,0.35211534813128437
2022-01-19,0.0,0.0,,,
2022-01-19,0.0399034503511141,0.043294526275165626,,,0.521428914877362
2022-01-19,0.0014246664004333213,0.000591754036148453,0.0,0.0,0.0
2022-01-19,0.00055987881248558,0.00019296327265710427,0.0,0.0,0.0
2022-01-20,0.00011655925396534636,4.502476361999099e-05,,,0.1856424325560128
2022-01-20,0.0005204927637062518,0.0007203962179198559,,,0.6651648576694654
2022-01-20,0.0002985665023840285,0.0003023091271627967,,,0.48661192431274547
2022-01-20,0.0006407827665410879,9.648163632855213e-05,,,0.07236130749396988
2022-01-20,0.0,0.0,,,0.18950252951096122
2022-01-20,0.7064751783417877,0.8570463755065285,,,0.5830153416076814
2022-01-20,4.530195055809072e-06,0.0,,,0.0
2022-01-20,0.0006071527303032582,0.0006432109088570141,,,0.509129213483146
2022-01-20,0.0010822369506265767,0.00045024763619990995,,,0.19994090416625626
2022-01-20,8.047758275613763e-06,6.432109088570142e-06,,,0.3841059602649007
2022-01-20,0.026437045824628476,0.019656525374670355,,,0.35732746281534883
2022-01-20,2.131856496851328e-07,0.0,,,0.0
2022-01-20,0.05916893092033471,0.06527947513989837,,,0.5302192605563392
2022-01-20,0.00029003907639662315,0.00020582749083424454,,,0.34105108416023516
2022-01-20,0.0,0.0,,,
2022-01-20,0.04005081493145895,0.0434296005660256,,,0.5211311650584918
2022-01-20,0.001441401473933604,0.0006046182543255934,0.0,0.0,0.0
2022-01-20,0.0005628101151687506,0.00019296327265710427,0.0,0.0,0.0
2022-01-21,0.00011655925396534636,4.502476361999099e-05,,,0.1856424325560128
2022-01-21,0.0005204927637062518,0.0007203962179198559,,,0.6651648576694654
2022-01-21,0.0002985665023840285,0.0003023091271627967,,,0.48661192431274547
2022-01-21,0.0006407827665410879,9.648163632855213e-05,,,0.07236130749396988
2022-01-21,0.0,0.0,,,0.1911487758945386
2022-01-21,0.7110534467616008,0.858686563324114,,,0.580370045680062
2022-01-21,4.583491468230355e-06,0.0,,,0.0
2022-01-21,0.00061594663835277,0.0006432109088570141,,,0.5018603443800294
2022-01-21,0.0010885792237047094,0.00045024763619990995,,,0.19877600979192164
2022-01-21,8.101054688035046e-06,6.432109088570142e-06,,,0.3815789473684211
2022-01-21,0.026627207424147616,0.019695118029201774,,,0.3554721120242751
2022-01-21,2.131856496851328e-07,0.0,,,0.0
2022-01-21,0.05937572100052929,0.06538238888531549,,,0.5292056305461256
2022-01-21,0.0002944093822151684,0.00021225959992281467,,,0.3464880521361332
2022-01-21,0.0,0.0,,,
2022-01-21,0.04018011202799299,0.043500353765999866,,,0.5203004646511005
2022-01-21,0.0014573371012475678,0.0006046182543255934,0.0,0.0,0.0
2022-01-21,0.0005654749357898147,0.00019296327265710427,0.0,0.0,0.0
2022-01-22,0.00011655925396534636,4.502476361999099e-05,,,0.1856424325560128
2022-01-22,0.0005204927637062518,0.0007203962179198559,,,0.6651648576694654
2022-01-22,0.0002985665023840285,0.0003023091271627967,,,0.48661192431274547
2022-01-22,0.0007319729281939035,9.648163632855213e-05,,,0.06334643949322848
2022-01-22,0.0,0.0,,,0.1911487758945386
2022-01-22,0.7148882835245494,0.8603717759053193,,,0.5783896913551115
2022-01-22,4.583491468230355e-06,0.0,,,0.0
2022-01-22,0.000623674618153856,0.0006432109088570141,,,0.4956417706374978
2022-01-22,0.0010885792237047094,0.00045024763619990995,,,0.19877600979192164
2022-01-22,8.260943925298897e-06,6.432109088570142e-06,,,0.37419354838709673
2022-01-22,0.026812465753723994,0.019727278574644624,,,0.3535924561005959
2022-01-22,2.131856496851328e-07,0.0,,,0.0
2022-01-22,0.05937572100052929,0.0655753521579726,,,0.5307674769717413
2022-01-22,0.0002944093822151684,0.00021225959992281467,,,0.3464880521361332
2022-01-22,0.0,0.0,,,
2022-01-22,0.04018011202799299,0.043500353765999866,,,0.5203004646511005
2022-01-22,0.0014721535039006845,0.0006046182543255934,0.0,0.0,0.0
2022-01-22,0.0005669672353376107,0.00019296327265710427,0.0,0.0,0.0
2022-01-23,0.00011655925396534636,4.502476361999099e-05,,,0.1856424325560128
2022-01-23,0.0005204927637062518,0.0007203962179198559,,,0.6651648576694654
2022-01-23,0.0002985665023840285,0.0003023091271627967,,,0.48661192431274547
2022-01-23,0.0007319729281939035,9.648163632855213e-05,,,0.06334643949322848
2022-01-23,0.0,0.0,,,0.1911487758945386
2022-01-23,0.7185610991937372,0.8607448382324564,,,0.5756828518224636
2022-01-23,4.583491468230355e-06,0.0,,,0.0
2022-01-23,0.0006307630410058866,0.0006432109088570141,,,0.49007182087029993
2022-01-23,0.0010885792237047094,0.00045024763619990995,,,0.19877600979192164
2022-01-23,8.260943925298897e-06,6.432109088570142e-06,,,0.37419354838709673
2022-01-23,0.0269754994793207,0.019759439120087475,,,0.3520283873466089
2022-01-23,2.131856496851328e-07,0.0,,,0.0
2022-01-23,0.05937572100052929,0.06560108059432687,,,0.5309757231618234
2022-01-23,0.0002944093822151684,0.0002186917090113848,,,0.3569876900796524
2022-01-23,0.0,0.0,,,
2022-01-23,0.04033083428232037,0.04355181063870843,,,0.5189691923243124
2022-01-23,0.00148691661014138,0.0006174824725027336,0.0,0.0,0.0
2022-01-23,0.0005696853523710962,0.00019296327265710427,0.0,0.0,0.0
2022-01-24,0.00011655925396534636,4.502476361999099e-05,,,0.1856424325560128
2022-01-24,0.0005469277842672083,0.0007332604360969962,,,0.6443188462288053
2022-01-24,0.0003010714337678288,0.0003023091271627967,,,0.4825632855372632
2022-01-24,0.0007319729281939035,9.648163632855213e-05,,,0.06334643949322848
2022-01-24,0.0,0.0,,,0.186657131181038
2022-01-24,0.7226199407780924,0.8610278510323535,,,0.572637553831505
2022-01-24,4.583491468230355e-06,0.0,,,0.0
2022-01-24,0.0006361992750728576,0.0006432109088570141,,,0.4858842255172991
2022-01-24,0.001097159946104536,0.00045024763619990995,,,0.197221412610512
2022-01-24,8.420833162562746e-06,6.432109088570142e-06,,,0.3670886075949367
2022-01-24,0.027185060972961184,0.019759439120087475,,,0.34931470593424857
2022-01-24,2.131856496851328e-07,0.0,,,0.0
2022-01-24,0.059907725789318536,0.06559464848523831,,,0.5262088451738716
2022-01-24,0.0002968610171865474,0.0002186917090113848,,,0.3540394973070018
2022-01-24,0.0,0.0,,,
2022-01-24,0.04056144785886726,0.0436225638386827,,,0.51685688531957
2022-01-24,0.0014981088567498494,0.0006174824725027336,0.0,0.0,0.0
2022-01-24,0.0005712309483313134,0.00019296327265710427,0.0,0.0,0.0
2022-01-25,0.00012098285619631287,4.502476361999099e-05,,,0.17885462555066078
2022-01-25,0.0005469277842672083,0.0007332604360969962,,,0.6443188462288053
2022-01-25,0.0003095988597552341,0.00031517334533993696,,,0.48924083318987777
2022-01-25,0.0007319729281939035,9.648163632855213e-05,,,0.06334643949322848
2022-01-25,0.0,0.0,,,0.18880589482184312
2022-01-25,0.7270974789784294,0.8636585836495787,,,0.5708500231848627
2022-01-25,4.583491468230355e-06,0.0,,,0.0
2022-01-25,0.0006450464795347906,0.0006432109088570141,,,0.47922002809220854
2022-01-25,0.001125193859038131,0.00045024763619990995,,,0.19230769230769226
2022-01-25,8.580722399826596e-06,6.432109088570142e-06,,,0.3602484472049689
2022-01-25,0.02745276885255329,0.019791599665530325,,,0.34647133738176955
2022-01-25,2.131856496851328e-07,0.0,,,0.0
2022-01-25,0.060068627658418396,0.06574901910336399,,,0.5260343883726522
2022-01-25,0.0002968610171865474,0.0002186917090113848,,,0.3540394973070018
2022-01-25,0.0,0.0,,,
2022-01-25,0.040666814866224144,0.04363542805685984,,,0.5156697434311318
2022-01-25,0.0015134049271147577,0.0006174824725027336,0.0,0.0,0.0
2022-01-25,0.0005733095084157434,0.00019296327265710427,0.0,0.0,0.0
2022-01-26,0.00012098285619631287,4.502476361999099e-05,,,0.17885462555066078
2022-01-26,0.0005469277842672083,0.0007332604360969962,,,0.6443188462288053
2022-01-26,0.0003095988597552341,0.00031517334533993696,,,0.48924083318987777
2022-01-26,0.0007319729281939035,9.648163632855213e-05,,,0.06334643949322848
2022-01-26,0.0,0.0,,,0.18657888830702474
2022-01-26,0.7318895193084641,0.8655882163761497,,,0.568379460743852
2022-01-26,4.583491468230355e-06,0.0,,,0.0
2022-01-26,0.0006543200552960939,0.0006432109088570141,,,0.4724281176183106
2022-01-26,0.0011298839433312039,0.00045024763619990995,,,0.19150943396226414
2022-01-26,8.580722399826596e-06,6.432109088570142e-06,,,0.3602484472049689
2022-01-26,0.027686367028195775,0.019849488647327457,,,0.34455290781725534
2022-01-26,2.131856496851328e-07,0.0,,,0.0
2022-01-26,0.06031384445196872,0.0659612787032868,,,0.5255870096176617
2022-01-26,0.00030160439789204166,0.0002186917090113848,,,0.348471461388938
2022-01-26,0.0,0.0,,,
2022-01-26,0.04081103495823613,0.04366115649321412,,,0.5141504197916517
2022-01-26,0.001534723492083271,0.0006174824725027336,0.0,0.0,0.0
2022-01-26,0.0005781594819460801,0.00019296327265710427,0.0,0.0,0.0
2022-01-27,0.00012098285619631287,4.502476361999099e-05,,,0.17885462555066078
2022-01-27,0.0005623837438693803,0.0007461246542741364,,,0.6376042456406368
2022-01-27,0.0003095988597552341,0.00031517334533993696,,,0.48924083318987777
2022-01-27,0.0007319729281939035,9.648163632855213e-05,,,0.06334643949322848
2022-01-27,0.0,0.0,,,0.1845448042818736
2022-01-27,0.7363974364638811,0.8675307133208979,,,0.5661677914994241
2022-01-27,4.743380705494205e-06,0.0,,,0.0
2022-01-27,0.0006630606669331843,0.0006432109088570141,,,0.4662004662004662
2022-01-27,0.0011347872132739618,0.00045024763619990995,,,0.19068194627089985
2022-01-27,8.580722399826596e-06,6.432109088570142e-06,,,0.3602484472049689
2022-01-27,0.02791250370609928,0.01988808130185888,,,0.34242594353492883
2022-01-27,2.131856496851328e-07,0.0,,,0.0
2022-01-27,0.06054424484286593,0.0660899208850582,,,0.5246080294650222
2022-01-27,0.000302617029728046,0.0002186917090113848,,,0.34730538922155685
2022-01-27,0.0,0.0,,,
2022-01-27,0.04097129727038693,0.04372547758409982,,,0.5128937591708033
2022-01-27,0.0015555623893399927,0.000636778799768444,0.0,0.0,0.0
2022-01-27,0.0005820501200528339,0.00019296327265710427,0.0,0.0,0.0
2022-01-28,0.00012386086246706215,5.1456872708561135e-05,,,0.19965576592082615
2022-01-28,0.0005623837438693803,0.0007461246542741364,,,0.6376042456406368
2022-01-28,0.0003111977521278726,0.00031517334533993696,,,0.4867271793115259
2022-01-28,0.0007348509344646528,9.648163632855213e-05,,,0.06309834638816363
2022-01-28,0.0,0.0,,,0.18414047427161942
2022-01-28,0.7405571148605374,0.8691194442657747,,,0.5640186641804122
2022-01-28,4.743380705494205e-06,0.0,,,0.0
2022-01-28,0.0006720677606323811,0.0006432109088570141,,,0.45995241871530523
2022-01-28,0.0011392641119173496,0.00045667974528848006,,,0.19264595808383234
2022-01-28,8.634018812247879e-06,6.432109088570142e-06,,,0.35802469135802467
2022-01-28,0.028111725695730037,0.01993953817456744,,,0.340878929207902
2022-01-28,2.131856496851328e-07,0.0,,,0.0
2022-01-28,0.06075465907910515,0.06619283463047533,,,0.5236052104542436
2022-01-28,0.000303363179501944,0.0002186917090113848,,,0.3464511595221363
2022-01-28,0.0,0.0,,,
2022-01-28,0.041119034925618726,0.04376407023863124,,,0.5115020297699594
2022-01-28,0.0015744826157495482,0.000636778799768444,0.0,0.0,0.0
2022-01-28,0.0005859407581595875,0.00019296327265710427,0.0,0.0,0.0
2022-01-29,0.00012386086246706215,5.1456872708561135e-05,,,0.19965576592082615
2022-01-29,0.0005623837438693803,0.0007461246542741364,,,0.6376042456406368
2022-01-29,0.0003111977521278726,0.00031517334533993696,,,0.4867271793115259
2022-01-29,0.0007348509344646528,9.648163632855213e-05,,,0.06309834638816363
2022-01-29,0.0,0.0,,,0.18414047427161942
2022-01-29,0.7442107438212536,0.8708882742651315,,,0.5623919244997965
2022-01-29,4.743380705494205e-06,0.0,,,0.0
2022-01-29,0.0006796358511962034,0.0006432109088570141,,,0.45483061480552067
2022-01-29,0.0011437410105607374,0.00045667974528848006,,,0.19189189189189187
2022-01-29,8.687315224669162e-06,6.432109088570142e-06,,,0.3558282208588957
2022-01-29,0.028303059816322442,0.01995883450183315,,,0.3389021749364466
2022-01-29,2.131856496851328e-07,0.0,,,0.0
2022-01-29,0.06075465907910515,0.06630861259406959,,,0.5245210489333201
2022-01-29,0.0003052285539366889,0.0002186917090113848,,,0.3443338571678016
2022-01-29,0.0,0.0,,,
2022-01-29,0.041119034925618726,0.04376407023863124,,,0.5115020297699594
2022-01-29,0.0015928698780348911,0.000636778799768444,0.0,0.0,0.0
2022-01-29,0.000589618210616656,0.00019296327265710427,0.0,0.0,0.0
2022-01-30,0.00012386086246706215,5.1456872708561135e-05,,,0.19965576592082615
2022-01-30,0.0005623837438693803,0.0007461246542741364,,,0.6376042456406368
2022-01-30,0.0003111977521278726,0.00031517334533993696,,,0.4867271793115259
2022-01-30,0.0007348509344646528,9.648163632855213e-05,,,0.06309834638816363
2022-01-30,0.0,0.0,,,0.18414047427161942
2022-01-30,0.7473850248486529,0.8713706824467743,,,0.5603135437854061
2022-01-30,4.743380705494205e-06,0.0,,,0.0
2022-01-30,0.0006847523067886465,0.0006432109088570141,,,0.45143212951432127
2022-01-30,0.0011437410105607374,0.00045667974528848006,,,0.19189189189189187
2022-01-30,8.687315224669162e-06,6.432109088570142e-06,,,0.3558282208588957
2022-01-30,0.028303059816322442,0.01995883450183315,,,0.3389021749364466
2022-01-30,2.131856496851328e-07,0.0,,,0.0
2022-01-30,0.06075465907910515,0.06632147681224673,,,0.5246228087643285
2022-01-30,0.0003052285539366889,0.0002186917090113848,,,0.3443338571678016
2022-01-30,0.0,0.0,,,
2022-01-30,0.04127039673689517,0.043815527111339805,,,0.5102252710639551
2022-01-30,0.0016114170295574975,0.0006432109088570141,0.0,0.0,0.0
2022-01-30,0.0005935088487234098,0.00019296327265710427,0.0,0.0,0.0
2022-01-31,0.00012386086246706215,5.1456872708561135e-05,,,0.19965576592082615
2022-01-31,0.0005752281792629095,0.0007525567633627066,,,0.6287408505512833
2022-01-31,0.0003131164229750388,0.00031517334533993696,,,0.4837446808510638
2022-01-31,0.0007348509344646528,9.648163632855213e-05,,,0.06309834638816363
2022-01-31,0.0,0.0,,,0.18068106154285168
2022-01-31,0.7912056016234941,0.8716086704830514,,,0.5294253795557433
2022-01-31,4.743380705494205e-06,0.0,,,0.0
2022-01-31,0.0006901885408556175,0.0006496430179455844,,,0.4523552123552123
2022-01-31,0.0011494437266898149,0.00045667974528848006,,,0.19093986182593778
2022-01-31,8.687315224669162e-06,6.432109088570142e-06,,,0.3558282208588957
2022-01-31,0.02893222396495569,0.02001029137454171,,,0.3323871015280323
2022-01-31,2.131856496851328e-07,0.0,,,0.0
2022-01-31,0.061225426290022346,0.06632147681224673,,,0.5205889419310359
2022-01-31,0.0003052285539366889,0.0002186917090113848,,,0.3443338571678016
2022-01-31,0.0,0.0,,,
2022-01-31,0.041511722892338745,0.04388628031131408,,,0.5080782247420668
2022-01-31,0.0016250076147249248,0.0006432109088570141,0.0,0.0,0.0
2022-01-31,0.0005965467442314229,0.00019296327265710427,0.0,0.0,0.0
2022-02-01,0.00012583282972664965,5.1456872708561135e-05,,,0.19652689538331214
